EmpNumber,Age,Gender,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating
E100519,56,Female,Life Sciences,Divorced,Development,Developer,Travel_Rarely,8,3,3,67,3,1,1,1.6094379124341003,Yes,18,3,2.995732273553991,1.3862943611198906,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,No,1.0986122886681098
E100520,33,Male,Life Sciences,Single,Development,Developer,Travel_Rarely,2,3,3,90,3,1,4,0.0,No,14,1,1.6094379124341003,1.0986122886681098,4,1.3862943611198906,0.6931471805599453,0.0,1.0986122886681098,No,1.0986122886681098
E100521,19,Male,Life Sciences,Single,Development,Developer,Travel_Rarely,2,3,2,47,2,1,4,0.6931471805599453,No,22,3,0.6931471805599453,1.3862943611198906,2,0.6931471805599453,0.0,0.6931471805599453,0.0,Yes,1.3862943611198906
E100522,46,Female,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,1,2,2,92,3,3,1,0.6931471805599453,No,25,3,3.2188758248682006,1.0986122886681098,3,3.2188758248682006,2.6390573296152584,2.772588722239781,2.0794415416798357,No,0.6931471805599453
E100523,38,Female,Life Sciences,Single,Development,Technical Lead,Travel_Rarely,9,2,3,75,3,1,4,0.6931471805599453,No,12,3,1.0986122886681098,1.3862943611198906,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,No,1.0986122886681098
E100525,34,Female,Medical,Single,Development,Developer,Travel_Rarely,27,2,4,95,3,1,2,1.0986122886681098,No,15,4,2.302585092994046,1.3862943611198906,3,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,No,1.0986122886681098
E100526,41,Female,Marketing,Single,Sales,Sales Representative,Travel_Rarely,20,2,2,70,3,1,2,0.6931471805599453,Yes,22,4,1.6094379124341003,1.791759469228055,2,1.6094379124341003,1.3862943611198906,0.0,1.0986122886681098,Yes,1.0986122886681098
E100527,50,Male,Medical,Married,Development,Developer,Travel_Rarely,1,3,3,86,2,1,3,1.0986122886681098,No,15,4,1.791759469228055,1.0986122886681098,2,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,No,1.0986122886681098
E100528,53,Female,Medical,Divorced,Development,Technical Lead,Travel_Rarely,13,2,4,57,4,2,1,0.6931471805599453,No,11,3,1.791759469228055,1.3862943611198906,3,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.3862943611198906,No,1.0986122886681098
E100530,33,Female,Medical,Married,Development,Developer,Travel_Rarely,14,3,4,72,3,1,2,0.6931471805599453,No,13,4,2.1972245773362196,1.791759469228055,3,2.1972245773362196,2.0794415416798357,0.6931471805599453,1.9459101490553132,No,1.0986122886681098
E100531,40,Female,Medical,Married,Development,Developer,Travel_Rarely,4,1,4,46,3,5,3,0.6931471805599453,No,14,2,3.091042453358316,1.0986122886681098,3,3.044522437723423,2.1972245773362196,2.302585092994046,2.302585092994046,No,1.0986122886681098
E100534,34,Male,Life Sciences,Married,Development,Technical Lead,Travel_Frequently,2,1,4,45,2,2,3,0.6931471805599453,No,17,3,2.3978952727983707,1.0986122886681098,2,2.3978952727983707,2.302585092994046,0.6931471805599453,2.302585092994046,No,1.0986122886681098
E100536,51,Female,Medical,Single,Development,Developer,Travel_Rarely,3,3,4,98,3,4,2,1.3862943611198906,No,18,3,3.091042453358316,1.9459101490553132,3,2.0794415416798357,2.0794415416798357,0.6931471805599453,0.0,No,1.0986122886681098
E100537,52,Male,Life Sciences,Married,Development,Developer,Travel_Rarely,1,4,3,65,2,5,3,0.0,No,14,1,3.5553480614894135,1.791759469228055,3,3.5263605246161616,2.9444389791664403,2.4849066497880004,2.302585092994046,No,1.0986122886681098
E100538,27,Female,Medical,Single,Development,Developer,Travel_Rarely,9,3,4,99,3,1,2,0.6931471805599453,No,16,4,2.0794415416798357,1.0986122886681098,2,2.0794415416798357,2.0794415416798357,0.0,1.3862943611198906,No,1.0986122886681098
E100539,35,Male,Life Sciences,Married,Development,Developer,Travel_Rarely,23,2,2,50,2,2,3,1.3862943611198906,Yes,13,1,2.1972245773362196,0.6931471805599453,3,0.6931471805599453,0.0,0.0,0.6931471805599453,Yes,1.0986122886681098
E100540,43,Male,Medical,Divorced,Development,Technical Lead,Non-Travel,7,3,4,37,4,1,4,1.6094379124341003,No,14,4,2.0794415416798357,1.3862943611198906,4,1.791759469228055,1.6094379124341003,1.0986122886681098,1.0986122886681098,No,1.0986122886681098
E100542,45,Male,Medical,Married,Development,Technical Lead,Non-Travel,2,2,1,65,2,4,4,2.302585092994046,No,23,4,3.1354942159291497,0.6931471805599453,3,3.044522437723423,2.1972245773362196,2.4849066497880004,2.1972245773362196,No,1.0986122886681098
E100545,37,Male,Life Sciences,Married,Development,Developer,Travel_Rarely,21,3,2,65,4,1,1,0.6931471805599453,Yes,12,1,2.1972245773362196,1.3862943611198906,2,2.1972245773362196,2.0794415416798357,0.6931471805599453,2.0794415416798357,No,1.0986122886681098
E100547,35,Female,Medical,Single,Development,Developer,Travel_Frequently,2,3,2,37,3,2,2,1.791759469228055,No,11,4,2.3978952727983707,1.791759469228055,3,1.9459101490553132,1.0986122886681098,0.6931471805599453,1.0986122886681098,No,1.0986122886681098
E100548,42,Female,Medical,Divorced,Development,Developer,Non-Travel,21,2,3,36,3,2,3,1.0986122886681098,No,16,2,2.4849066497880004,1.791759469228055,3,1.791759469228055,1.3862943611198906,0.0,1.0986122886681098,No,1.0986122886681098
E100549,38,Male,Life Sciences,Married,Development,Technical Lead,Travel_Rarely,2,4,4,88,3,2,3,2.302585092994046,No,14,2,2.70805020110221,1.3862943611198906,3,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E100551,38,Male,Technical Degree,Married,Development,Technical Lead,Travel_Rarely,29,3,4,54,3,2,4,1.3862943611198906,No,18,1,2.302585092994046,1.3862943611198906,1,2.0794415416798357,2.0794415416798357,0.6931471805599453,2.0794415416798357,No,1.0986122886681098
E100552,27,Male,Technical Degree,Married,Development,Developer,Travel_Frequently,1,1,3,60,2,2,1,1.791759469228055,No,19,3,1.9459101490553132,0.6931471805599453,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,No,1.0986122886681098
E100553,49,Male,Life Sciences,Divorced,Development,Technical Lead,Non-Travel,18,4,4,92,3,2,4,0.6931471805599453,Yes,15,1,2.0794415416798357,0.0,3,2.0794415416798357,2.0794415416798357,0.6931471805599453,2.0794415416798357,No,1.0986122886681098
E100555,34,Male,Medical,Divorced,Development,Developer,Travel_Frequently,10,4,4,43,3,1,3,0.6931471805599453,Yes,17,4,1.791759469228055,1.6094379124341003,4,1.791759469228055,1.3862943611198906,1.0986122886681098,0.0,No,1.0986122886681098
E100559,40,Male,Medical,Married,Development,Developer,Travel_Rarely,19,2,3,99,3,2,4,2.1972245773362196,Yes,15,3,2.772588722239781,1.0986122886681098,4,2.0794415416798357,1.0986122886681098,1.3862943611198906,2.0794415416798357,No,1.0986122886681098
E100560,38,Male,Medical,Married,Development,Technical Lead,Travel_Rarely,29,1,2,70,3,2,1,2.0794415416798357,Yes,19,2,2.8903717578961645,1.0986122886681098,3,0.6931471805599453,0.0,0.0,0.0,Yes,1.0986122886681098
E100561,29,Female,Marketing,Married,Sales,Sales Executive,Travel_Rarely,27,3,2,35,3,3,4,0.6931471805599453,No,22,4,2.3978952727983707,1.3862943611198906,2,2.3978952727983707,1.6094379124341003,0.6931471805599453,2.302585092994046,Yes,0.6931471805599453
E100562,22,Male,Life Sciences,Divorced,Development,Technical Lead,Travel_Rarely,5,3,4,60,4,1,2,0.6931471805599453,Yes,16,1,1.6094379124341003,1.0986122886681098,2,1.6094379124341003,1.0986122886681098,1.0986122886681098,1.0986122886681098,No,1.0986122886681098
E100564,36,Female,Medical,Single,Development,Developer,Travel_Frequently,18,1,2,73,3,1,4,0.6931471805599453,No,13,1,2.1972245773362196,1.0986122886681098,3,2.1972245773362196,0.6931471805599453,0.6931471805599453,2.0794415416798357,No,1.0986122886681098
E100565,40,Male,Life Sciences,Married,Development,Technical Lead,Non-Travel,9,5,4,63,2,2,4,2.302585092994046,No,14,4,1.791759469228055,1.791759469228055,1,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,No,1.0986122886681098
E100569,32,Male,Medical,Married,Sales,Sales Executive,Travel_Rarely,4,4,4,32,1,3,4,0.6931471805599453,No,11,3,2.70805020110221,1.0986122886681098,2,2.70805020110221,2.1972245773362196,2.302585092994046,2.1972245773362196,Yes,1.0986122886681098
E100571,27,Female,Life Sciences,Single,Sales,Sales Executive,Travel_Frequently,20,3,4,90,3,2,3,0.6931471805599453,No,14,4,2.0794415416798357,1.0986122886681098,3,2.0794415416798357,2.0794415416798357,0.0,2.0794415416798357,No,1.0986122886681098
E100574,51,Male,Life Sciences,Married,Data Science,Data Scientist,Travel_Rarely,8,4,2,81,2,3,2,1.791759469228055,No,16,4,2.833213344056216,1.791759469228055,1,2.3978952727983707,2.302585092994046,1.6094379124341003,2.0794415416798357,No,1.0986122886681098
E100576,41,Female,Life Sciences,Single,Sales,Manager,Travel_Rarely,6,3,4,75,3,3,4,1.3862943611198906,Yes,18,3,2.833213344056216,1.3862943611198906,3,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E100577,30,Female,Marketing,Single,Sales,Sales Executive,Travel_Frequently,26,4,3,52,2,2,1,1.791759469228055,No,15,3,2.302585092994046,1.791759469228055,2,1.9459101490553132,1.3862943611198906,0.0,0.6931471805599453,Yes,1.0986122886681098
E100578,29,Male,Technical Degree,Single,Development,Developer,Travel_Rarely,1,3,3,85,3,1,3,0.0,No,14,4,2.0794415416798357,0.6931471805599453,2,1.9459101490553132,1.0986122886681098,0.6931471805599453,1.791759469228055,Yes,1.0986122886681098
E100580,45,Female,Medical,Single,Sales,Sales Executive,Non-Travel,6,3,4,57,2,3,4,1.9459101490553132,No,12,4,3.1780538303479458,1.0986122886681098,3,2.995732273553991,2.0794415416798357,2.5649493574615367,2.1972245773362196,No,1.0986122886681098
E100581,54,Female,Marketing,Married,Sales,Sales Executive,Travel_Rarely,3,3,4,52,3,2,1,1.0986122886681098,No,14,4,2.833213344056216,1.6094379124341003,3,1.9459101490553132,1.0986122886681098,0.0,1.791759469228055,No,1.0986122886681098
E100582,36,Male,Life Sciences,Single,Development,Technical Lead,Travel_Rarely,5,2,4,62,3,2,2,2.1972245773362196,No,16,4,2.833213344056216,1.3862943611198906,4,2.6390573296152584,2.4849066497880004,1.3862943611198906,2.0794415416798357,No,1.0986122886681098
E100584,37,Male,Other,Divorced,Development,Developer,Travel_Frequently,11,3,2,47,3,3,4,0.6931471805599453,Yes,14,3,2.3978952727983707,0.6931471805599453,3,2.3978952727983707,2.1972245773362196,0.0,2.0794415416798357,No,1.0986122886681098
E100586,31,Male,Medical,Married,Development,Developer,Non-Travel,1,4,3,90,1,2,3,0.0,No,12,4,1.9459101490553132,1.0986122886681098,3,1.791759469228055,1.6094379124341003,0.6931471805599453,1.6094379124341003,No,1.0986122886681098
E100589,37,Male,Marketing,Divorced,Sales,Sales Representative,Travel_Frequently,4,4,1,41,3,1,4,1.6094379124341003,No,17,3,2.6390573296152584,1.0986122886681098,3,2.302585092994046,2.1972245773362196,1.791759469228055,2.1972245773362196,No,0.6931471805599453
E100590,29,Female,Medical,Married,Sales,Sales Executive,Travel_Frequently,1,1,2,42,3,3,4,0.6931471805599453,No,14,4,2.4849066497880004,1.791759469228055,3,2.4849066497880004,2.3978952727983707,1.6094379124341003,0.6931471805599453,No,0.6931471805599453
E100592,35,Female,Marketing,Single,Sales,Sales Executive,Travel_Frequently,1,3,3,92,3,3,3,0.6931471805599453,No,14,1,2.3978952727983707,1.3862943611198906,4,2.3978952727983707,2.0794415416798357,0.0,2.1972245773362196,No,1.3862943611198906
E100593,29,Male,Medical,Single,Development,Developer,Travel_Rarely,18,1,3,86,2,1,4,0.6931471805599453,Yes,13,3,1.6094379124341003,1.3862943611198906,2,1.6094379124341003,1.3862943611198906,0.0,0.6931471805599453,Yes,1.0986122886681098
E100594,52,Female,Life Sciences,Single,Development,Technical Lead,Travel_Rarely,2,3,3,89,2,1,4,2.0794415416798357,No,15,2,1.9459101490553132,1.3862943611198906,2,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,No,1.0986122886681098
E100597,42,Male,Technical Degree,Married,Development,Developer,Travel_Rarely,4,2,3,58,3,5,4,0.6931471805599453,No,11,4,3.1354942159291497,1.3862943611198906,3,3.1354942159291497,2.8903717578961645,2.4849066497880004,2.772588722239781,No,1.0986122886681098
E100599,59,Male,Medical,Married,Human Resources,Human Resources,Travel_Rarely,6,2,2,52,3,1,3,2.1972245773362196,No,17,4,2.0794415416798357,1.0986122886681098,2,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,No,0.6931471805599453
E100601,50,Female,Medical,Divorced,Sales,Manager,Travel_Rarely,1,4,4,68,3,5,4,1.3862943611198906,No,11,3,3.4965075614664802,1.3862943611198906,2,2.0794415416798357,0.0,0.0,1.9459101490553132,No,1.0986122886681098
E100603,33,Male,Medical,Married,Development,Developer,Travel_Rarely,14,3,3,58,3,1,4,1.791759469228055,Yes,13,3,2.1972245773362196,1.0986122886681098,1,1.791759469228055,1.6094379124341003,0.0,1.6094379124341003,Yes,1.0986122886681098
E100605,43,Female,Marketing,Married,Sales,Manager,Travel_Rarely,16,3,4,80,3,4,4,1.791759469228055,Yes,22,3,3.1354942159291497,1.3862943611198906,3,2.8903717578961645,2.6390573296152584,0.6931471805599453,2.302585092994046,No,1.3862943611198906
E100606,33,Female,Life Sciences,Married,Development,Developer,Travel_Rarely,2,2,1,39,3,1,1,2.0794415416798357,No,20,1,2.6390573296152584,1.3862943611198906,4,2.302585092994046,2.0794415416798357,0.6931471805599453,2.0794415416798357,Yes,1.0986122886681098
E100607,52,Male,Life Sciences,Single,Sales,Manager,Non-Travel,2,4,1,79,2,5,3,0.6931471805599453,Yes,18,4,3.5263605246161616,1.0986122886681098,4,3.5263605246161616,2.0794415416798357,2.772588722239781,2.5649493574615367,No,0.6931471805599453
E100609,32,Male,Life Sciences,Single,Development,Developer,Travel_Rarely,1,3,4,62,2,1,3,0.0,Yes,14,4,1.6094379124341003,1.0986122886681098,1,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,Yes,1.0986122886681098
E100610,39,Female,Medical,Divorced,Data Science,Data Scientist,Travel_Rarely,1,4,3,96,3,1,3,2.0794415416798357,No,14,3,2.0794415416798357,0.6931471805599453,3,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,No,1.0986122886681098
E100611,32,Male,Marketing,Married,Sales,Sales Executive,Non-Travel,26,4,3,100,3,2,4,0.0,No,18,1,1.6094379124341003,1.0986122886681098,3,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,No,1.0986122886681098
E100612,41,Male,Life Sciences,Divorced,Data Science,Data Scientist,Travel_Rarely,19,2,3,36,3,2,1,1.0986122886681098,No,16,1,2.8903717578961645,1.0986122886681098,2,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E100615,31,Male,Medical,Divorced,Development,Technical Lead,Travel_Frequently,3,4,2,73,3,3,3,2.302585092994046,No,12,1,2.302585092994046,1.3862943611198906,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,No,0.6931471805599453
E100616,33,Female,Life Sciences,Married,Development,Developer,Travel_Rarely,5,4,3,63,2,1,4,0.6931471805599453,No,13,3,1.0986122886681098,1.0986122886681098,2,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,No,1.0986122886681098
E100617,34,Male,Life Sciences,Married,Development,Developer,Travel_Rarely,2,4,4,84,2,2,1,1.9459101490553132,No,13,2,2.6390573296152584,1.3862943611198906,3,2.4849066497880004,2.302585092994046,1.791759469228055,2.302585092994046,No,1.0986122886681098
E100618,37,Female,Medical,Married,Development,Technical Lead,Travel_Rarely,1,2,3,83,2,1,1,1.0986122886681098,No,14,1,2.8903717578961645,1.0986122886681098,2,1.3862943611198906,0.6931471805599453,0.0,1.0986122886681098,No,1.0986122886681098
E100619,45,Male,Life Sciences,Married,Development,Technical Lead,Travel_Frequently,7,4,1,77,4,2,3,1.6094379124341003,No,17,4,2.302585092994046,0.6931471805599453,3,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,No,1.3862943611198906
E100620,37,Male,Medical,Divorced,Development,Developer,Travel_Frequently,10,3,1,61,3,3,3,1.9459101490553132,No,11,2,2.8903717578961645,1.791759469228055,3,0.6931471805599453,0.0,0.0,0.0,Yes,1.0986122886681098
E100621,39,Female,Technical Degree,Single,Development,Developer,Travel_Frequently,2,4,3,64,3,3,3,0.0,No,25,4,3.044522437723423,0.6931471805599453,3,2.995732273553991,1.9459101490553132,2.4849066497880004,2.1972245773362196,No,1.3862943611198906
E100625,42,Female,Life Sciences,Single,Development,Developer,Travel_Rarely,17,2,4,82,4,2,1,1.3862943611198906,Yes,13,3,2.3978952727983707,0.6931471805599453,3,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,No,1.0986122886681098
E100627,29,Male,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,20,2,4,45,3,2,4,1.0986122886681098,No,14,4,2.3978952727983707,1.0986122886681098,3,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,No,1.0986122886681098
E100628,25,Female,Life Sciences,Married,Development,Developer,Travel_Rarely,1,3,1,62,3,2,3,0.0,No,12,4,1.791759469228055,1.3862943611198906,3,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.0986122886681098,No,1.0986122886681098
E100629,42,Female,Medical,Divorced,Development,Developer,Travel_Rarely,2,3,4,56,2,1,1,0.0,Yes,11,3,2.3978952727983707,1.6094379124341003,3,2.302585092994046,1.9459101490553132,2.0794415416798357,2.1972245773362196,No,1.0986122886681098
E100630,40,Male,Medical,Divorced,Data Science,Data Scientist,Travel_Rarely,2,2,1,49,3,5,3,0.0,No,19,4,3.1354942159291497,1.791759469228055,3,3.091042453358316,2.0794415416798357,1.3862943611198906,2.302585092994046,No,0.6931471805599453
E100631,51,Male,Life Sciences,Married,Development,Developer,Travel_Rarely,1,3,3,96,3,1,4,0.6931471805599453,No,11,2,0.6931471805599453,0.0,2,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E100637,32,Male,Life Sciences,Married,Development,Technical Lead,Travel_Frequently,7,3,2,100,4,1,2,0.6931471805599453,No,20,3,1.791759469228055,1.3862943611198906,1,1.791759469228055,0.6931471805599453,0.0,1.3862943611198906,No,1.0986122886681098
E100639,38,Male,Life Sciences,Married,Sales,Sales Executive,Non-Travel,2,2,4,39,2,2,4,1.3862943611198906,No,18,4,2.6390573296152584,0.0,3,2.1972245773362196,2.0794415416798357,2.0794415416798357,1.791759469228055,No,1.0986122886681098
E100640,32,Male,Technical Degree,Single,Development,Developer,Travel_Rarely,2,1,4,84,2,2,1,1.6094379124341003,No,13,4,2.302585092994046,1.791759469228055,3,1.9459101490553132,1.0986122886681098,0.0,1.6094379124341003,No,1.0986122886681098
E100641,46,Female,Technical Degree,Married,Sales,Manager,Travel_Rarely,2,3,3,75,1,4,2,1.3862943611198906,Yes,12,2,3.367295829986474,1.0986122886681098,2,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357,No,1.0986122886681098
E100642,28,Male,Life Sciences,Single,Development,Developer,Travel_Rarely,2,4,1,79,3,1,3,1.0986122886681098,No,11,3,1.791759469228055,1.791759469228055,1,0.0,0.0,0.0,0.0,Yes,1.0986122886681098
E100644,29,Male,Medical,Married,Sales,Sales Executive,Travel_Rarely,2,3,1,78,2,2,2,1.0986122886681098,No,19,2,2.3978952727983707,1.0986122886681098,3,0.0,0.0,0.0,0.0,No,1.0986122886681098
E100645,31,Male,Medical,Married,Data Science,Data Scientist,Travel_Rarely,23,3,2,64,2,2,4,0.0,No,21,2,2.3978952727983707,1.0986122886681098,3,2.302585092994046,0.0,2.0794415416798357,2.1972245773362196,No,1.3862943611198906
E100647,25,Male,Life Sciences,Divorced,Development,Developer,Non-Travel,5,2,2,85,4,2,1,0.6931471805599453,No,12,4,1.9459101490553132,1.0986122886681098,3,1.9459101490553132,1.3862943611198906,0.6931471805599453,1.791759469228055,No,1.0986122886681098
E100650,45,Male,Medical,Married,Development,Technical Lead,Travel_Rarely,20,2,3,79,3,4,4,0.0,Yes,14,2,3.091042453358316,1.0986122886681098,3,3.044522437723423,2.0794415416798357,1.6094379124341003,2.3978952727983707,No,1.0986122886681098
E100652,55,Male,Medical,Single,Development,Developer,Travel_Rarely,1,3,4,81,3,5,1,0.0,Yes,14,3,3.6375861597263857,1.0986122886681098,3,3.6109179126442243,2.3978952727983707,1.6094379124341003,2.6390573296152584,No,1.0986122886681098
E100655,28,Male,Medical,Married,Development,Technical Lead,Travel_Rarely,9,3,4,94,3,1,4,0.6931471805599453,No,23,4,1.791759469228055,1.3862943611198906,2,1.791759469228055,1.0986122886681098,0.0,1.6094379124341003,No,1.3862943611198906
E100656,37,Male,Medical,Married,Sales,Sales Executive,Travel_Rarely,6,4,3,98,3,2,4,1.6094379124341003,No,14,2,2.0794415416798357,1.791759469228055,4,1.791759469228055,1.6094379124341003,0.0,0.6931471805599453,No,1.3862943611198906
E100657,21,Male,Medical,Single,Development,Developer,Travel_Rarely,3,2,4,100,2,1,3,0.6931471805599453,No,17,1,1.3862943611198906,1.6094379124341003,4,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,No,1.3862943611198906
E100658,37,Female,Medical,Divorced,Development,Developer,Non-Travel,1,4,1,80,3,3,4,1.0986122886681098,Yes,18,1,2.772588722239781,1.0986122886681098,3,1.791759469228055,1.0986122886681098,0.0,1.0986122886681098,No,1.0986122886681098
E100659,35,Female,Life Sciences,Divorced,Development,Technical Lead,Travel_Rarely,22,3,2,71,4,3,2,2.0794415416798357,No,18,2,2.3978952727983707,1.9459101490553132,2,2.0794415416798357,2.0794415416798357,1.9459101490553132,1.0986122886681098,No,1.0986122886681098
E100660,38,Female,Medical,Divorced,Sales,Sales Executive,Travel_Rarely,7,2,1,44,4,2,1,0.6931471805599453,Yes,24,3,2.1972245773362196,1.3862943611198906,3,2.1972245773362196,0.0,2.0794415416798357,2.0794415416798357,No,1.3862943611198906
E100662,26,Female,Life Sciences,Divorced,Data Science,Data Scientist,Travel_Frequently,1,3,3,84,3,2,2,0.6931471805599453,No,20,1,1.9459101490553132,1.9459101490553132,1,1.9459101490553132,1.791759469228055,0.6931471805599453,1.6094379124341003,No,1.0986122886681098
E100663,50,Male,Life Sciences,Divorced,Development,Developer,Travel_Rarely,4,1,1,96,3,5,2,1.3862943611198906,No,14,1,3.367295829986474,1.6094379124341003,2,2.3978952727983707,1.6094379124341003,0.6931471805599453,1.9459101490553132,No,0.6931471805599453
E100664,53,Male,Medical,Married,Development,Technical Lead,Travel_Rarely,3,4,3,45,3,4,3,1.3862943611198906,Yes,16,4,3.091042453358316,1.791759469228055,2,1.791759469228055,1.3862943611198906,0.6931471805599453,1.3862943611198906,No,1.0986122886681098
E100665,42,Male,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,1,1,2,99,3,2,3,0.6931471805599453,No,25,3,3.044522437723423,1.3862943611198906,3,3.044522437723423,2.833213344056216,2.4849066497880004,1.9459101490553132,No,0.6931471805599453
E100668,26,Male,Medical,Married,Development,Developer,Travel_Frequently,11,2,1,60,3,2,1,0.6931471805599453,Yes,13,3,1.791759469228055,1.3862943611198906,3,1.791759469228055,1.3862943611198906,1.3862943611198906,1.3862943611198906,No,1.0986122886681098
E100669,37,Female,Life Sciences,Single,Development,Technical Lead,Travel_Rarely,1,3,4,42,3,1,4,0.6931471805599453,No,12,2,2.8903717578961645,1.3862943611198906,3,2.8903717578961645,2.5649493574615367,1.791759469228055,2.0794415416798357,No,1.0986122886681098
E100670,44,Male,Life Sciences,Divorced,Development,Developer,Travel_Frequently,24,3,4,43,3,1,3,1.3862943611198906,Yes,22,4,2.995732273553991,0.0,1,0.6931471805599453,0.0,0.0,0.0,Yes,1.0986122886681098
E100671,38,Male,Life Sciences,Divorced,Development,Developer,Travel_Rarely,23,4,4,82,3,2,4,2.302585092994046,No,14,2,2.3978952727983707,1.0986122886681098,3,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.0986122886681098,No,1.0986122886681098
E100672,26,Male,Medical,Divorced,Data Science,Data Scientist,Travel_Rarely,16,4,1,45,3,1,2,1.0986122886681098,Yes,13,4,1.791759469228055,1.0986122886681098,3,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,Yes,1.0986122886681098
E100673,28,Female,Life Sciences,Single,Development,Technical Lead,Travel_Rarely,8,2,4,66,3,1,4,0.6931471805599453,No,21,4,1.791759469228055,1.3862943611198906,3,1.791759469228055,1.3862943611198906,0.0,1.0986122886681098,No,1.3862943611198906
E100674,49,Female,Life Sciences,Single,Development,Developer,Travel_Frequently,10,4,3,35,3,5,1,2.302585092994046,Yes,11,4,3.1354942159291497,1.6094379124341003,3,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,No,1.0986122886681098
E100677,31,Female,Marketing,Divorced,Sales,Sales Representative,Travel_Frequently,5,3,4,84,3,1,2,0.6931471805599453,No,11,3,1.0986122886681098,1.791759469228055,2,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,No,1.0986122886681098
E100679,26,Male,Marketing,Single,Sales,Sales Executive,Travel_Rarely,4,4,4,48,2,2,4,0.6931471805599453,Yes,12,2,2.1972245773362196,0.0,3,2.1972245773362196,2.0794415416798357,2.0794415416798357,1.6094379124341003,Yes,1.0986122886681098
E100681,37,Male,Medical,Married,Development,Developer,Travel_Frequently,9,3,2,53,3,1,4,0.6931471805599453,Yes,12,3,1.6094379124341003,1.3862943611198906,2,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.0986122886681098,No,0.6931471805599453
E100682,42,Female,Marketing,Married,Sales,Sales Executive,Travel_Frequently,26,3,3,77,3,4,2,1.791759469228055,No,14,4,3.1780538303479458,1.0986122886681098,4,3.044522437723423,1.6094379124341003,1.6094379124341003,2.1972245773362196,No,1.0986122886681098
E100683,18,Male,Life Sciences,Single,Development,Developer,Travel_Rarely,3,3,3,54,3,1,3,0.6931471805599453,No,13,3,0.0,1.0986122886681098,3,0.0,0.0,0.0,0.0,Yes,1.0986122886681098
E100684,35,Male,Marketing,Married,Sales,Sales Executive,Travel_Rarely,16,3,3,96,3,3,2,0.0,No,15,3,2.5649493574615367,1.3862943611198906,2,2.4849066497880004,2.302585092994046,1.9459101490553132,2.302585092994046,No,1.0986122886681098
E100685,36,Male,Life Sciences,Married,Development,Developer,Travel_Frequently,18,4,3,81,4,1,4,1.6094379124341003,No,18,4,1.6094379124341003,1.0986122886681098,3,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E100686,51,Male,Medical,Divorced,Development,Technical Lead,Travel_Rarely,2,3,4,84,1,2,2,1.791759469228055,No,18,4,2.6390573296152584,1.3862943611198906,3,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.0986122886681098,No,1.0986122886681098
